"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
575440,"ea5d5120-7a44-47b4-bd8a-f20140f1e7cd","/api/v1.1/game/575440/feed/live","R","2019","2019-04-09T22:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-575440-2019-04-09","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,2,2,4,".333",416,"Louisville Bats","/api/v1/teams/416",2,FALSE,FALSE,2,4,2,".667",445,"Columbus Clippers","/api/v1/teams/445",3970,"Huntington Park","/api/v1/venues/3970","/api/v1/game/575440/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575300,"80e3ae29-fa43-492a-93d4-110cf9424d2e","/api/v1.1/game/575300/feed/live","R","2019","2019-04-09T22:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-575300-2019-04-09","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,2,3,3,".500",533,"Pawtucket Red Sox","/api/v1/teams/533",4,FALSE,FALSE,2,2,4,".333",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/575300/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575580,"eea376cf-6134-46df-a73f-909101bdd858","/api/v1.1/game/575580/feed/live","R","2019","2019-04-09T22:05:00Z","2019-04-09",FALSE,1,TRUE,"Y","Y","N","44-575580-2019-04-09","2019","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,2,1,4,".200",568,"Norfolk Tides","/api/v1/teams/568",4,TRUE,FALSE,2,4,1,".800",494,"Charlotte Knights","/api/v1/teams/494",4670,"BB&T Ballpark","/api/v1/venues/4670","/api/v1/game/575580/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575579,"554577f8-a37d-485a-8d75-6df20141fcae","/api/v1.1/game/575579/feed/live","R","2019","2019-04-09T22:10:00Z","2019-04-09",FALSE,2,TRUE,"Y","Y","N","44-575579-2019-04-09","2019","night",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",TRUE,"F",0,FALSE,FALSE,2,1,5,".167",568,"Norfolk Tides","/api/v1/teams/568",3,TRUE,FALSE,2,5,1,".833",494,"Charlotte Knights","/api/v1/teams/494",4670,"BB&T Ballpark","/api/v1/venues/4670","/api/v1/game/575579/content","Makeup of 4/8 PPD",NA,NA,NA,"2019-04-08T23:04:00Z","2019-04-08",NA,NA,NA,NA
575649,"9146f952-eb3e-4b28-8284-c69f1998837e","/api/v1.1/game/575649/feed/live","R","2019","2019-04-09T22:35:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-575649-2019-04-09","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,2,2,3,".400",484,"Indianapolis Indians","/api/v1/teams/484",6,FALSE,FALSE,2,3,2,".600",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/575649/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576076,"172473a4-6fb6-4908-a77f-88cd8c605dd8","/api/v1.1/game/576076/feed/live","R","2019","2019-04-09T23:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-576076-2019-04-09","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,2,3,3,".500",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",1,FALSE,FALSE,2,4,2,".667",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/576076/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579977,"b6fc8dc8-d839-470f-bc01-f62aa8ed24fe","/api/v1.1/game/579977/feed/live","R","2019","2019-04-09T23:35:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-579977-2019-04-09","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,2,2,4,".333",238,"Oklahoma City Dodgers","/api/v1/teams/238",4,TRUE,FALSE,2,4,2,".667",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/579977/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579557,"9cdb2b0f-e87c-4f90-806c-5b1d80f9d6f9","/api/v1.1/game/579557/feed/live","R","2019","2019-04-09T23:38:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-579557-2019-04-09","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,2,3,3,".500",588,"New Orleans Baby Cakes","/api/v1/teams/588",3,FALSE,FALSE,2,4,2,".667",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/579557/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580328,"9aba0d13-c6bf-4630-bdf6-83008961eeab","/api/v1.1/game/580328/feed/live","R","2019","2019-04-10T00:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-580328-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,2,2,4,".333",235,"Memphis Redbirds","/api/v1/teams/235",6,TRUE,FALSE,2,4,2,".667",510,"San Antonio Missions","/api/v1/teams/510",2818,"Nelson Wolff Stadium","/api/v1/venues/2818","/api/v1/game/580328/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580118,"0c7bb297-71de-469d-b770-b98a6d9da673","/api/v1.1/game/580118/feed/live","R","2019","2019-04-10T00:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-580118-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,2,2,4,".333",556,"Nashville Sounds","/api/v1/teams/556",1,FALSE,FALSE,2,3,3,".500",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/580118/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587813,"3fe5f070-f960-4d61-a474-c7f2c054ce71","/api/v1.1/game/587813/feed/live","R","2019","2019-04-10T00:30:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-587813-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,FALSE,FALSE,2,2,2,".500",5010,"Toros de Tijuana","/api/v1/teams/5010",22,TRUE,FALSE,2,3,1,".750",528,"Rieleros de Aguascalientes","/api/v1/teams/528",2929,"Estadio Alberto Romo Chavez","/api/v1/venues/2929","/api/v1/game/587813/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587753,"3577eb79-a541-4b62-9e11-2406d91036a9","/api/v1.1/game/587753/feed/live","R","2019","2019-04-10T01:00:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-587753-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,2,2,2,".500",434,"Bravos de Leon","/api/v1/teams/434",1,FALSE,FALSE,2,2,2,".500",523,"Piratas de Campeche","/api/v1/teams/523",2949,"Parque Nelson Barrera Romellon","/api/v1/venues/2949","/api/v1/game/587753/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580398,"a4aa35d2-3b26-4854-b8a7-3987747c8d50","/api/v1.1/game/580398/feed/live","R","2019","2019-04-10T01:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-580398-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,2,1,5,".167",4904,"El Paso Chihuahuas","/api/v1/teams/4904",5,TRUE,FALSE,2,2,4,".333",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/580398/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587272,"9ea64f25-832a-4d45-8141-f0f67e1c2981","/api/v1.1/game/587272/feed/live","R","2019","2019-04-10T01:15:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-587272-2019-04-09","2019","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,3,1,".750",536,"Tecos de los Dos Laredos","/api/v1/teams/536",5,TRUE,FALSE,1,1,3,".250",447,"Algodoneros Union Laguna","/api/v1/teams/447",2956,"Estadio de la Revolucion","/api/v1/venues/2956","/api/v1/game/587272/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587873,"64e855b4-dcfe-4efd-bd0d-a8130eacadfa","/api/v1.1/game/587873/feed/live","R","2019","2019-04-10T01:15:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-587873-2019-04-09","2019","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,4,0,"1.000",560,"Acereros del Norte","/api/v1/teams/560",5,FALSE,FALSE,1,0,4,".000",502,"Saraperos de Saltillo","/api/v1/teams/502",2953,"Parque Francisco I. Madero","/api/v1/venues/2953","/api/v1/game/587873/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587572,"5018e613-3b8e-423c-8ee4-817101d637ee","/api/v1.1/game/587572/feed/live","R","2019","2019-04-10T01:30:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-587572-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,2,2,2,".500",532,"Diablos Rojos del Mexico","/api/v1/teams/532",4,FALSE,FALSE,2,0,4,".000",496,"Leones de Yucatan","/api/v1/teams/496",2959,"Parque Kukulkan","/api/v1/venues/2959","/api/v1/game/587572/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588053,"af1e8581-419a-4cd8-bad5-86a51f3879e0","/api/v1.1/game/588053/feed/live","R","2019","2019-04-10T01:30:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-588053-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,2,4,0,"1.000",579,"Guerreros de Oaxaca","/api/v1/teams/579",6,FALSE,FALSE,2,2,2,".500",569,"Tigres de Quintana Roo","/api/v1/teams/569",3929,"Estadio De Beisbol Beto Avila","/api/v1/venues/3929","/api/v1/game/588053/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587452,"ad526b47-13c5-49ce-8fd5-a9925bee4648","/api/v1.1/game/587452/feed/live","R","2019","2019-04-10T01:30:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-587452-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,2,4,0,"1.000",562,"Sultanes de Monterrey","/api/v1/teams/562",3,FALSE,FALSE,2,1,3,".250",4444,"Generales de Durango","/api/v1/teams/4444",5321,"Estadio Francisco Villa","/api/v1/venues/5321","/api/v1/game/587452/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580048,"8cbf40d6-65c5-4aed-9c2d-121858d73f6b","/api/v1.1/game/580048/feed/live","R","2019","2019-04-10T01:35:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-580048-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,2,4,2,".667",342,"Albuquerque Isotopes","/api/v1/teams/342",4,TRUE,FALSE,2,2,4,".333",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/580048/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579627,"7198478a-c097-4642-96d3-74e0661c8998","/api/v1.1/game/579627/feed/live","R","2019","2019-04-10T02:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-579627-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,2,4,2,".667",105,"Sacramento River Cats","/api/v1/teams/105",10,TRUE,FALSE,2,5,1,".833",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/579627/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587633,"07f39100-739f-4e0b-bfc8-b07a0aeec5d2","/api/v1.1/game/587633/feed/live","R","2019","2019-04-10T02:05:00Z","2019-04-09",FALSE,1,TRUE,"N","Y","N","44-587633-2019-04-09","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,2,2,2,".500",520,"Pericos de Puebla","/api/v1/teams/520",0,FALSE,FALSE,2,0,4,".000",442,"Olmecas de Tabasco","/api/v1/teams/442",2955,"Parque Centenario 27 de Febrero","/api/v1/venues/2955","/api/v1/game/587633/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580258,"c24833b9-c529-4110-aace-0d465445b9ad","/api/v1.1/game/580258/feed/live","R","2019","2019-04-10T00:35:00Z","2019-04-10",NA,1,TRUE,"N","Y","N","44-580258-2019-04-09","2019","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,2,5,1,".833",259,"Fresno Grizzlies","/api/v1/teams/259",NA,NA,FALSE,2,1,5,".167",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/580258/content",NA,"2019-04-10T22:40:00Z","2019-04-10","Rain",NA,NA,NA,NA,NA,NA
575441,"514223c0-51f4-4878-82b0-87af9e594ee5","/api/v1.1/game/575441/feed/live","R","2019","2019-04-10T15:35:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-575441-2019-04-10","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,2,3,4,".429",416,"Louisville Bats","/api/v1/teams/416",0,FALSE,FALSE,2,4,3,".571",445,"Columbus Clippers","/api/v1/teams/445",3970,"Huntington Park","/api/v1/venues/3970","/api/v1/game/575441/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575937,"3655e070-7a0c-4b2c-b0ca-b4e33eda1876","/api/v1.1/game/575937/feed/live","R","2019","2019-04-10T17:05:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-575937-2019-04-10","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,2,2,5,".286",534,"Rochester Red Wings","/api/v1/teams/534",2,FALSE,FALSE,2,5,2,".714",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/575937/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575650,"2c3a0b41-6a0f-4a91-9ff2-de86d3c629bc","/api/v1.1/game/575650/feed/live","R","2019","2019-04-10T22:35:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-575650-2019-04-10","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,2,3,3,".500",484,"Indianapolis Indians","/api/v1/teams/484",3,FALSE,FALSE,2,3,3,".500",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/575650/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580259,"41de4990-5831-4d6a-84d0-71fa4a0746ba","/api/v1.1/game/580259/feed/live","R","2019","2019-04-10T22:35:00Z","2019-04-10",FALSE,1,TRUE,"Y","Y","N","44-580259-2019-04-10","2019","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,2,5,1,".833",259,"Fresno Grizzlies","/api/v1/teams/259",0,FALSE,FALSE,2,1,5,".167",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/580259/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580258,"c24833b9-c529-4110-aace-0d465445b9ad","/api/v1.1/game/580258/feed/live","R","2019","2019-04-10T22:40:00Z","2019-04-10",FALSE,2,TRUE,"Y","Y","N","44-580258-2019-04-10","2019","night",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",TRUE,"F",8,TRUE,FALSE,2,6,1,".857",259,"Fresno Grizzlies","/api/v1/teams/259",4,FALSE,FALSE,2,1,6,".143",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/580258/content","Makeup of 4/9 PPD (Rain)",NA,NA,NA,"2019-04-10T00:35:00Z","2019-04-09","2019-06-20T09:33:00Z","2019-06-20",NA,NA
575581,"1702bc79-18b7-4e85-9850-e9194dffe1a0","/api/v1.1/game/575581/feed/live","R","2019","2019-04-10T23:04:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-575581-2019-04-10","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,FALSE,FALSE,2,1,6,".143",568,"Norfolk Tides","/api/v1/teams/568",10,TRUE,FALSE,2,6,1,".857",494,"Charlotte Knights","/api/v1/teams/494",4670,"BB&T Ballpark","/api/v1/venues/4670","/api/v1/game/575581/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576077,"6b14055a-de10-40cd-a14f-1f0081a832ba","/api/v1.1/game/576077/feed/live","R","2019","2019-04-10T23:05:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-576077-2019-04-10","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,2,3,4,".429",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",3,TRUE,FALSE,2,5,2,".714",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/576077/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579978,"1dade9ce-3279-45bf-b121-e61c4883c106","/api/v1.1/game/579978/feed/live","R","2019","2019-04-10T23:35:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-579978-2019-04-10","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Completed Early","FR",FALSE,"F",7,TRUE,FALSE,2,3,4,".429",238,"Oklahoma City Dodgers","/api/v1/teams/238",5,FALSE,FALSE,2,4,3,".571",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/579978/content",NA,NA,NA,"Rain",NA,NA,NA,NA,NA,NA
580329,"cbfd6cf2-63d4-4fd5-92e4-fee5867fac41","/api/v1.1/game/580329/feed/live","R","2019","2019-04-11T00:05:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-580329-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,2,2,5,".286",235,"Memphis Redbirds","/api/v1/teams/235",6,TRUE,FALSE,2,5,2,".714",510,"San Antonio Missions","/api/v1/teams/510",2818,"Nelson Wolff Stadium","/api/v1/venues/2818","/api/v1/game/580329/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580119,"21d3b942-d2ef-4805-9b7b-a8dea1a00770","/api/v1.1/game/580119/feed/live","R","2019","2019-04-11T00:05:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-580119-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,2,2,5,".286",556,"Nashville Sounds","/api/v1/teams/556",9,TRUE,FALSE,2,4,3,".571",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/580119/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587273,"ce180508-c218-490c-a4fc-720ee03abd52","/api/v1.1/game/587273/feed/live","R","2019","2019-04-11T00:30:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-587273-2019-04-10","2019","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",20,TRUE,FALSE,1,4,1,".800",536,"Tecos de los Dos Laredos","/api/v1/teams/536",15,FALSE,FALSE,1,1,4,".200",447,"Algodoneros Union Laguna","/api/v1/teams/447",2956,"Estadio de la Revolucion","/api/v1/venues/2956","/api/v1/game/587273/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587874,"8be0c530-e101-43f5-8d8e-d5a1ce69d27e","/api/v1.1/game/587874/feed/live","R","2019","2019-04-11T00:30:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-587874-2019-04-10","2019","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,4,1,".800",560,"Acereros del Norte","/api/v1/teams/560",6,TRUE,FALSE,1,1,4,".200",502,"Saraperos de Saltillo","/api/v1/teams/502",2953,"Parque Francisco I. Madero","/api/v1/venues/2953","/api/v1/game/587874/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587453,"ac23078c-06b6-4b79-95ad-150a531869b0","/api/v1.1/game/587453/feed/live","R","2019","2019-04-11T00:30:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-587453-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,FALSE,FALSE,2,4,1,".800",562,"Sultanes de Monterrey","/api/v1/teams/562",12,TRUE,FALSE,2,2,3,".400",4444,"Generales de Durango","/api/v1/teams/4444",5321,"Estadio Francisco Villa","/api/v1/venues/5321","/api/v1/game/587453/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587814,"b328c32e-f060-463d-add2-1dec5ba957ab","/api/v1.1/game/587814/feed/live","R","2019","2019-04-11T00:30:00Z","2019-04-10",FALSE,1,TRUE,"N","N","N","44-587814-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",17,TRUE,FALSE,2,3,2,".600",5010,"Toros de Tijuana","/api/v1/teams/5010",4,FALSE,FALSE,2,3,2,".600",528,"Rieleros de Aguascalientes","/api/v1/teams/528",2929,"Estadio Alberto Romo Chavez","/api/v1/venues/2929","/api/v1/game/587814/content",NA,NA,NA,NA,NA,NA,"2019-04-11T23:00:00Z","2019-04-11",NA,NA
587634,"366a5f55-f263-45e2-a416-d1399ff04d25","/api/v1.1/game/587634/feed/live","R","2019","2019-04-11T01:00:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-587634-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,2,2,3,".400",520,"Pericos de Puebla","/api/v1/teams/520",9,TRUE,FALSE,2,1,4,".200",442,"Olmecas de Tabasco","/api/v1/teams/442",2955,"Parque Centenario 27 de Febrero","/api/v1/venues/2955","/api/v1/game/587634/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587754,"ec0d010f-8657-42d3-8a4d-d060a8a4624d","/api/v1.1/game/587754/feed/live","R","2019","2019-04-11T01:00:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-587754-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,2,2,3,".400",434,"Bravos de Leon","/api/v1/teams/434",6,TRUE,FALSE,2,3,2,".600",523,"Piratas de Campeche","/api/v1/teams/523",2949,"Parque Nelson Barrera Romellon","/api/v1/venues/2949","/api/v1/game/587754/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587573,"c3beb0f0-3569-4dd9-9a59-970d04be47e1","/api/v1.1/game/587573/feed/live","R","2019","2019-04-11T01:00:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-587573-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,2,2,3,".400",532,"Diablos Rojos del Mexico","/api/v1/teams/532",8,TRUE,FALSE,2,1,4,".200",496,"Leones de Yucatan","/api/v1/teams/496",2959,"Parque Kukulkan","/api/v1/venues/2959","/api/v1/game/587573/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588054,"3d18cd09-b5cb-4c77-a211-e2ff80255d11","/api/v1.1/game/588054/feed/live","R","2019","2019-04-11T01:00:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-588054-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,2,4,1,".800",579,"Guerreros de Oaxaca","/api/v1/teams/579",6,TRUE,FALSE,2,3,2,".600",569,"Tigres de Quintana Roo","/api/v1/teams/569",3929,"Estadio De Beisbol Beto Avila","/api/v1/venues/3929","/api/v1/game/588054/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580399,"c394675c-4caa-47b2-8b90-b7ccbb4da26a","/api/v1.1/game/580399/feed/live","R","2019","2019-04-11T01:05:00Z","2019-04-10",FALSE,1,TRUE,"N","Y","N","44-580399-2019-04-10","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,2,1,6,".143",4904,"El Paso Chihuahuas","/api/v1/teams/4904",7,TRUE,FALSE,2,3,4,".429",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/580399/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
