"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
646032,"0adb18c2-4055-45d4-8f9d-2b239862aa89","/api/v1.1/game/646032/feed/live","R","2021","2021-05-19T22:35:00Z","2021-05-19",FALSE,1,TRUE,"N","Y","N","44-646032-2021-05-19","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,3,10,4,".714",422,"Buffalo Bisons","/api/v1/teams/422",1,FALSE,FALSE,3,8,6,".571",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/646032/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647061,"b7db8736-458c-4a2a-834e-68600d56201b","/api/v1.1/game/647061/feed/live","R","2021","2021-05-19T22:35:00Z","2021-05-19",FALSE,1,TRUE,"N","Y","N","44-647061-2021-05-19","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,3,10,4,".714",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2,FALSE,FALSE,3,3,11,".214",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/647061/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646321,"c83696e6-5b3a-498b-9f7f-c607ab35204b","/api/v1.1/game/646321/feed/live","R","2021","2021-05-19T22:35:00Z","2021-05-19",FALSE,1,TRUE,"N","Y","N","44-646321-2021-05-19","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",16,TRUE,FALSE,3,9,5,".643",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",1,FALSE,FALSE,3,2,12,".143",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646321/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647269,"c20bfc4a-fa0e-48fa-ac2b-66015f42e9e0","/api/v1.1/game/647269/feed/live","R","2021","2021-05-19T23:35:00Z","2021-05-19",FALSE,1,TRUE,"N","Y","N","44-647269-2021-05-19","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,3,9,5,".643",431,"Gwinnett Stripers","/api/v1/teams/431",5,TRUE,FALSE,3,8,5,".615",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/647269/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646495,"5748dd43-ba37-4810-a661-111e8fbc1fb1","/api/v1.1/game/646495/feed/live","R","2021","2021-05-20T00:05:00Z","2021-05-19",FALSE,1,TRUE,"N","Y","N","44-646495-2021-05-19","2021","night",9,FALSE,NA,NA,NA,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,NA,8,5,".615",484,"Indianapolis Indians","/api/v1/teams/484",3,TRUE,FALSE,NA,6,8,".429",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646495/content",NA,NA,NA,NA,NA,"2021-05-20T23:05:00Z","2021-05-20",NA,NA
647063,"dfedc17f-e984-45e6-9317-51247794d9a3","/api/v1.1/game/647063/feed/live","R","2021","2021-05-20T16:05:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-647063-2021-05-20","2021","day",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,3,11,4,".733",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",4,FALSE,FALSE,3,3,12,".200",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/647063/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
649794,"cf538973-0fa3-4c74-8dd8-163f12732b91","/api/v1.1/game/649794/feed/live","R","2021","2021-05-20T17:08:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-649794-2021-05-20","2021","day",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,8,6,".571",541,"Omaha Storm Chasers","/api/v1/teams/541",16,TRUE,FALSE,3,8,5,".615",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/649794/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650145,"128d3e31-5967-4613-a763-277fef952165","/api/v1.1/game/650145/feed/live","R","2021","2021-05-20T22:35:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-650145-2021-05-20","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,7,8,".467",494,"Charlotte Knights","/api/v1/teams/494",4,FALSE,FALSE,3,9,6,".600",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/650145/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646174,"587cfeba-f751-4bf2-ae5d-08528a561dbb","/api/v1.1/game/646174/feed/live","R","2021","2021-05-20T22:35:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-646174-2021-05-20","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,3,7,7,".500",445,"Columbus Clippers","/api/v1/teams/445",9,TRUE,FALSE,3,5,9,".357",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646174/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646030,"dcfc52d4-ed67-438b-9a0b-1d4ed80a7c03","/api/v1.1/game/646030/feed/live","R","2021","2021-05-20T22:35:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-646030-2021-05-20","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,10,5,".667",422,"Buffalo Bisons","/api/v1/teams/422",4,TRUE,FALSE,3,9,6,".600",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/646030/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646320,"6b41f09f-4552-450a-8d79-3e557bf334e7","/api/v1.1/game/646320/feed/live","R","2021","2021-05-20T22:35:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-646320-2021-05-20","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,9,6,".600",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",5,TRUE,FALSE,3,3,12,".200",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646320/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646773,"80109346-7048-414f-86b7-5f9314ac698f","/api/v1.1/game/646773/feed/live","R","2021","2021-05-20T23:05:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-646773-2021-05-20","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,11,4,".733",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",5,TRUE,FALSE,3,3,12,".200",534,"Rochester Red Wings","/api/v1/teams/534",2773,"Frontier Field","/api/v1/venues/2773","/api/v1/game/646773/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646495,"5748dd43-ba37-4810-a661-111e8fbc1fb1","/api/v1.1/game/646495/feed/live","R","2021","2021-05-20T23:05:00Z","2021-05-19",FALSE,1,TRUE,"N","Y","N","44-646495-2021-05-20","2021","night",9,FALSE,NA,5,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,8,5,".615",484,"Indianapolis Indians","/api/v1/teams/484",3,TRUE,FALSE,3,6,8,".429",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646495/content",NA,NA,NA,NA,NA,NA,NA,"2021-05-20T00:05:00Z","2021-05-19"
647268,"d3cf831b-56f1-4e64-9b7d-fc60846d7883","/api/v1.1/game/647268/feed/live","R","2021","2021-05-20T23:35:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-647268-2021-05-20","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,9,6,".600",431,"Gwinnett Stripers","/api/v1/teams/431",3,TRUE,FALSE,3,9,5,".643",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/647268/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647392,"373c7bb2-9d26-4d47-a1ea-689ee64e91f5","/api/v1.1/game/647392/feed/live","R","2021","2021-05-20T23:45:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-647392-2021-05-20","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,3,4,10,".286",416,"Louisville Bats","/api/v1/teams/416",5,TRUE,FALSE,3,6,9,".400",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647392/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646494,"acbd4bea-7811-438e-973a-c2536909b68c","/api/v1.1/game/646494/feed/live","R","2021","2021-05-21T00:05:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-646494-2021-05-20","2021","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,3,9,5,".643",484,"Indianapolis Indians","/api/v1/teams/484",3,FALSE,FALSE,3,6,9,".400",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646494/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
644792,"a12ce27b-e34b-4e63-be3f-a53b1b70cea8","/api/v1.1/game/644792/feed/live","R","2021","2021-05-21T00:05:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-644792-2021-05-20","2021","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,8,5,".615",4904,"El Paso Chihuahuas","/api/v1/teams/4904",7,TRUE,FALSE,3,8,5,".615",5434,"Sugar Land Skeeters","/api/v1/teams/5434",5421,"Constellation Field","/api/v1/venues/5421","/api/v1/game/644792/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645996,"570ce04c-02e1-4219-bc73-2a37c98d9676","/api/v1.1/game/645996/feed/live","R","2021","2021-05-21T00:35:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-645996-2021-05-20","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,3,3,10,".231",238,"Oklahoma City Dodgers","/api/v1/teams/238",8,TRUE,FALSE,3,3,10,".231",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/645996/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645049,"1404c39f-7101-437e-8bbb-a83d195c5fe7","/api/v1.1/game/645049/feed/live","R","2021","2021-05-21T01:35:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-645049-2021-05-20","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,3,10,3,".769",2310,"Reno Aces","/api/v1/teams/2310",2,FALSE,FALSE,3,6,7,".462",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Sutter Health Park","/api/v1/venues/2529","/api/v1/game/645049/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
644652,"dc42db8f-3415-4e72-b32f-a922786d61a2","/api/v1.1/game/644652/feed/live","R","2021","2021-05-21T02:05:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-644652-2021-05-20","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,3,10,3,".769",102,"Round Rock Express","/api/v1/teams/102",5,FALSE,FALSE,3,5,8,".385",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644652/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645639,"5ed2cd73-64f8-4491-89a2-59b4836766fa","/api/v1.1/game/645639/feed/live","R","2021","2021-05-21T02:05:00Z","2021-05-20",FALSE,1,TRUE,"N","Y","N","44-645639-2021-05-20","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,3,5,8,".385",561,"Salt Lake Bees","/api/v1/teams/561",16,TRUE,FALSE,3,7,6,".538",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645639/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650144,"7a49a589-fcdf-4452-b1f9-bfc5efdf8b9a","/api/v1.1/game/650144/feed/live","R","2021","2021-05-21T22:35:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-650144-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,7,9,".438",494,"Charlotte Knights","/api/v1/teams/494",3,TRUE,FALSE,3,10,6,".625",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/650144/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646028,"8e70a9ee-afa6-42b2-ad65-934e31753e0c","/api/v1.1/game/646028/feed/live","R","2021","2021-05-21T22:35:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-646028-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,11,5,".688",422,"Buffalo Bisons","/api/v1/teams/422",4,FALSE,FALSE,3,9,7,".563",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/646028/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646317,"b9dde887-76d5-48f8-8c48-c1b57c4b3baf","/api/v1.1/game/646317/feed/live","R","2021","2021-05-21T22:35:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-646317-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,3,10,6,".625",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",4,FALSE,FALSE,3,3,13,".188",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646317/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646172,"72f2d577-3d5f-4a06-bb11-e75399b0cd57","/api/v1.1/game/646172/feed/live","R","2021","2021-05-21T23:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-646172-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,7,8,".467",445,"Columbus Clippers","/api/v1/teams/445",3,TRUE,FALSE,3,6,9,".400",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646172/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646748,"5d9e31a7-3a75-41f9-b291-d9aa91020b26","/api/v1.1/game/646748/feed/live","R","2021","2021-05-21T23:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-646748-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,12,4,".750",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",3,FALSE,FALSE,3,3,13,".188",534,"Rochester Red Wings","/api/v1/teams/534",2773,"Frontier Field","/api/v1/venues/2773","/api/v1/game/646748/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647059,"ad3e3b1c-455d-4c6b-a797-60e456598567","/api/v1.1/game/647059/feed/live","R","2021","2021-05-21T23:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-647059-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,TRUE,FALSE,3,12,4,".750",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",0,FALSE,FALSE,3,3,13,".188",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/647059/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647200,"d97c473d-2041-4e4c-af0b-d0ed8cb9b450","/api/v1.1/game/647200/feed/live","R","2021","2021-05-21T23:35:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-647200-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,9,7,".563",431,"Gwinnett Stripers","/api/v1/teams/431",3,TRUE,FALSE,3,10,5,".667",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/647200/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646483,"921b7d09-f886-42f4-b739-d630db214917","/api/v1.1/game/646483/feed/live","R","2021","2021-05-22T00:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-646483-2021-05-21","2021","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,10,5,".667",484,"Indianapolis Indians","/api/v1/teams/484",4,FALSE,FALSE,3,6,10,".375",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646483/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
644791,"5666f935-adba-4ccc-9bb5-68686b127d43","/api/v1.1/game/644791/feed/live","R","2021","2021-05-22T00:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-644791-2021-05-21","2021","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,8,6,".571",4904,"El Paso Chihuahuas","/api/v1/teams/4904",4,TRUE,FALSE,3,9,5,".643",5434,"Sugar Land Skeeters","/api/v1/teams/5434",5421,"Constellation Field","/api/v1/venues/5421","/api/v1/game/644791/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
649799,"fc2b288a-1499-4ebe-9ae5-07945174c7e8","/api/v1.1/game/649799/feed/live","R","2021","2021-05-22T00:08:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-649799-2021-05-21","2021","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,3,8,7,".533",541,"Omaha Storm Chasers","/api/v1/teams/541",9,TRUE,FALSE,3,9,5,".643",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/649799/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
647326,"4d9d5fea-b8de-4a07-8b60-3fc5f22fb02c","/api/v1.1/game/647326/feed/live","R","2021","2021-05-22T00:10:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-647326-2021-05-21","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,4,11,".267",416,"Louisville Bats","/api/v1/teams/416",4,TRUE,FALSE,3,7,9,".438",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647326/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645914,"b455cea0-0fe1-4474-8392-187037043631","/api/v1.1/game/645914/feed/live","R","2021","2021-05-22T00:35:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-645914-2021-05-21","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,3,4,10,".286",238,"Oklahoma City Dodgers","/api/v1/teams/238",3,FALSE,FALSE,3,3,11,".214",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/645914/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
644650,"1c1e8f98-ef4e-4f34-84e8-3c3670a6098a","/api/v1.1/game/644650/feed/live","R","2021","2021-05-22T02:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-644650-2021-05-21","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,10,4,".714",102,"Round Rock Express","/api/v1/teams/102",6,TRUE,FALSE,3,6,8,".429",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/644650/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645617,"01d74f4e-6669-4938-8741-57e69163b765","/api/v1.1/game/645617/feed/live","R","2021","2021-05-22T02:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-645617-2021-05-21","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,3,5,9,".357",561,"Salt Lake Bees","/api/v1/teams/561",12,TRUE,FALSE,3,8,6,".571",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/645617/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
645047,"214876b5-5a4c-40d9-b17d-4dd94b86c382","/api/v1.1/game/645047/feed/live","R","2021","2021-05-22T02:05:00Z","2021-05-21",FALSE,1,TRUE,"N","Y","N","44-645047-2021-05-21","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,3,11,3,".786",2310,"Reno Aces","/api/v1/teams/2310",6,FALSE,FALSE,3,6,8,".429",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Sutter Health Park","/api/v1/venues/2529","/api/v1/game/645047/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646027,"deaa9069-6bc5-4940-a820-319c5c771a55","/api/v1.1/game/646027/feed/live","R","2021","2021-05-22T20:05:00Z","2021-05-22",FALSE,1,TRUE,"N","Y","N","44-646027-2021-05-22","2021","day",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,3,11,6,".647",422,"Buffalo Bisons","/api/v1/teams/422",7,TRUE,FALSE,3,10,7,".588",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/646027/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646170,"87ac41a6-e850-4eaf-a334-f0a7ec00eda6","/api/v1.1/game/646170/feed/live","R","2021","2021-05-22T21:05:00Z","2021-05-22",FALSE,1,TRUE,"N","Y","N","44-646170-2021-05-22","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,3,8,8,".500",445,"Columbus Clippers","/api/v1/teams/445",3,FALSE,FALSE,3,6,10,".375",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646170/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646746,"bf643592-e5c4-403c-ac43-f066d6ed5ff4","/api/v1.1/game/646746/feed/live","R","2021","2021-05-22T21:05:00Z","2021-05-22",FALSE,1,TRUE,"N","Y","N","44-646746-2021-05-22","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,3,13,4,".765",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",8,FALSE,FALSE,3,3,14,".176",534,"Rochester Red Wings","/api/v1/teams/534",2773,"Frontier Field","/api/v1/venues/2773","/api/v1/game/646746/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
650033,"6afd9ee8-6cb7-4e72-b624-46acce10d795","/api/v1.1/game/650033/feed/live","R","2021","2021-05-22T22:35:00Z","2021-05-22",FALSE,1,TRUE,"N","Y","N","44-650033-2021-05-22","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,3,7,10,".412",494,"Charlotte Knights","/api/v1/teams/494",8,TRUE,FALSE,3,11,6,".647",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/650033/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
646306,"1d420a51-963f-4f95-92ac-62a554e6881d","/api/v1.1/game/646306/feed/live","R","2021","2021-05-22T22:35:00Z","2021-05-22",FALSE,1,TRUE,"N","Y","N","44-646306-2021-05-22","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,3,10,7,".588",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",9,TRUE,FALSE,3,4,13,".235",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646306/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
