game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,description,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,rescheduleDate,rescheduleGameDate,status.reason,rescheduledFrom,rescheduledFromDate,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
647042,14b77c54-a0f6-4922-9dfe-ab695862ceb8,/api/v1.1/game/647042/feed/live,R,2021,2021-06-16T23:05:00Z,2021-06-16,False,1,True,N,Y,N,44-647042-2021-06-16,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7.0,True,False,7.0,25,12,0.676,234,Durham Bulls,/api/v1/teams/234,5.0,False,False,7.0,14,21,0.4,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/647042/content,,,,,,,,,,2021-06-16,Wednesday,True
646869,e5a4e804-19ac-4134-9672-8bc4820520e9,/api/v1.1/game/646869/feed/live,R,2021,2021-06-17T00:05:00Z,2021-06-16,False,1,True,N,Y,N,44-646869-2021-06-16,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,7.0,13,24,0.351,416,Louisville Bats,/api/v1/teams/416,5.0,False,False,7.0,26,11,0.703,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646869/content,,,,,,,,,,2021-06-16,Wednesday,True
646458,adae4124-2970-4aa3-b703-6302dd159907,/api/v1.1/game/646458/feed/live,R,2021,2021-06-17T00:05:00Z,2021-06-16,False,1,True,N,Y,N,44-646458-2021-06-16,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0.0,False,False,7.0,12,24,0.333,451,Iowa Cubs,/api/v1/teams/451,2.0,True,False,7.0,18,20,0.474,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/646458/content,,,,,,,,,,2021-06-16,Wednesday,True
647041,5306ca00-bf82-46f0-90e5-fd1e9112aa7a,/api/v1.1/game/647041/feed/live,R,2021,2021-06-17T16:05:00Z,2021-06-17,False,1,True,N,Y,N,44-647041-2021-06-17,2021,day,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,False,False,7.0,25,13,0.658,234,Durham Bulls,/api/v1/teams/234,10.0,True,False,7.0,15,21,0.417,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/647041/content,,,,,,,,,,2021-06-17,Thursday,True
647018,f4e4c786-cc8e-401d-849d-00249b1c4866,/api/v1.1/game/647018/feed/live,R,2021,2021-06-17T17:05:00Z,2021-06-17,False,1,True,N,Y,N,44-647018-2021-06-17,2021,day,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,True,False,7.0,19,18,0.514,422,Buffalo Bisons,/api/v1/teams/422,2.0,False,False,7.0,15,24,0.385,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/647018/content,,,,,,,,,,2021-06-17,Thursday,True
646033,91b9da28-1649-4a3a-a613-5188f5fa8e61,/api/v1.1/game/646033/feed/live,R,2021,2021-06-17T22:35:00Z,2021-06-17,False,1,True,N,Y,N,44-646033-2021-06-17,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,7.0,19,20,0.487,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3.0,True,False,7.0,25,14,0.641,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/646033/content,,,,,,,,,,2021-06-17,Thursday,True
650208,227a2f74-77ca-415e-8e01-8b1d713cd99f,/api/v1.1/game/650208/feed/live,R,2021,2021-06-17T23:04:00Z,2021-06-17,False,1,True,N,Y,N,44-650208-2021-06-17,2021,night,9,False,120.0,5.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,7.0,22,16,0.579,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,9.0,True,False,7.0,15,23,0.395,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/650208/content,,,,,,,,,,2021-06-17,Thursday,True
649969,cf72ee98-eba3-41dc-bba2-c02a270153ba,/api/v1.1/game/649969/feed/live,R,2021,2021-06-17T23:05:00Z,2021-06-17,False,1,True,N,Y,N,44-649969-2021-06-17,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,7.0,15,24,0.385,235,Memphis Redbirds,/api/v1/teams/235,3.0,True,False,7.0,21,17,0.553,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/649969/content,,,,,,,,,,2021-06-17,Thursday,True
650128,dfaad538-f9b7-4676-8303-aa9dcdca9f2d,/api/v1.1/game/650128/feed/live,R,2021,2021-06-17T23:05:00Z,2021-06-17,False,1,True,N,Y,N,44-650128-2021-06-17,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,7.0,20,18,0.526,512,Toledo Mud Hens,/api/v1/teams/512,8.0,True,False,7.0,17,21,0.447,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/650128/content,,,,,,,,,,2021-06-17,Thursday,True
646576,72a8b9a4-5da6-41be-aeff-803073d63bd0,/api/v1.1/game/646576/feed/live,R,2021,2021-06-17T23:05:00Z,2021-06-17,False,1,True,N,Y,N,44-646576-2021-06-17,2021,night,9,False,120.0,5.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,7.0,11,28,0.282,552,Syracuse Mets,/api/v1/teams/552,4.0,True,False,7.0,26,11,0.703,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/646576/content,,,,,,,,,,2021-06-17,Thursday,True
650004,b7fdbdbd-fbad-4a45-9242-2f680e4830e1,/api/v1.1/game/650004/feed/live,R,2021,2021-06-17T23:05:00Z,2021-06-17,False,1,True,N,Y,N,44-650004-2021-06-17,2021,night,9,False,120.0,5.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,True,False,7.0,25,13,0.658,556,Nashville Sounds,/api/v1/teams/556,2.0,False,False,7.0,20,19,0.513,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/650004/content,,,,,,,,,,2021-06-17,Thursday,True
645193,491e9287-1ab2-4567-a164-684ab9e51fa6,/api/v1.1/game/645193/feed/live,R,2021,2021-06-18T00:05:00Z,2021-06-17,False,1,True,N,Y,N,44-645193-2021-06-17,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,7.0,17,20,0.459,238,Oklahoma City Dodgers,/api/v1/teams/238,2.0,False,False,7.0,23,14,0.622,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645193/content,,,,,,,,,,2021-06-17,Thursday,True
646867,0a686f7e-ff83-41e4-8ee5-ecf272346001,/api/v1.1/game/646867/feed/live,R,2021,2021-06-18T00:05:00Z,2021-06-17,False,1,True,N,Y,N,44-646867-2021-06-17,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,7.0,13,25,0.342,416,Louisville Bats,/api/v1/teams/416,6.0,True,False,7.0,27,11,0.711,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646867/content,,,,,,,,,,2021-06-17,Thursday,True
646456,6ac5988f-c969-4d87-9ca1-a9210064d6a5,/api/v1.1/game/646456/feed/live,R,2021,2021-06-18T00:05:00Z,2021-06-17,False,1,True,N,Y,N,44-646456-2021-06-17,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,12.0,True,False,7.0,13,24,0.351,451,Iowa Cubs,/api/v1/teams/451,2.0,False,False,7.0,18,21,0.462,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/646456/content,,,,,,,,,,2021-06-17,Thursday,True
645780,6a4072c4-0291-4923-b1cd-645a088536ff,/api/v1.1/game/645780/feed/live,R,2021,2021-06-18T01:05:00Z,2021-06-17,False,1,True,N,Y,N,44-645780-2021-06-17,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,7.0,22,14,0.611,5434,Sugar Land Skeeters,/api/v1/teams/5434,5.0,False,False,7.0,16,20,0.444,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/645780/content,,,,,,,,,,2021-06-17,Thursday,True
645341,720c020f-b778-40a2-890a-486404e2b824,/api/v1.1/game/645341/feed/live,R,2021,2021-06-18T01:35:00Z,2021-06-17,False,1,True,N,Y,N,44-645341-2021-06-17,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,False,False,7.0,12,25,0.324,342,Albuquerque Isotopes,/api/v1/teams/342,14.0,True,False,7.0,24,13,0.649,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/645341/content,,,,,,,,,,2021-06-17,Thursday,True
645578,b4a84b55-0e0e-4f0f-a4e5-fea2b9a3ad6e,/api/v1.1/game/645578/feed/live,R,2021,2021-06-18T02:05:00Z,2021-06-17,False,1,True,N,Y,N,44-645578-2021-06-17,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,11.0,True,False,7.0,20,15,0.571,529,Tacoma Rainiers,/api/v1/teams/529,7.0,False,False,7.0,18,19,0.486,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645578/content,,,,,,,,,,2021-06-17,Thursday,True
645156,c84235f3-51ba-4185-ad14-4fbda9381a25,/api/v1.1/game/645156/feed/live,R,2021,2021-06-18T02:05:00Z,2021-06-17,False,1,True,N,Y,N,44-645156-2021-06-17,2021,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9.0,True,False,7.0,16,20,0.444,561,Salt Lake Bees,/api/v1/teams/561,4.0,False,False,7.0,14,22,0.389,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/645156/content,,,,,,,,,,2021-06-17,Thursday,True
646089,a5478f8b-ec81-4525-9cf1-b54a08b0173e,/api/v1.1/game/646089/feed/live,R,2021,2021-06-18T22:35:00Z,2021-06-18,False,1,True,N,Y,N,44-646089-2021-06-18,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1.0,False,False,7.0,19,21,0.475,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,5.0,True,False,7.0,26,14,0.65,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/646089/content,,,,,,,,,,2021-06-18,Friday,False
650209,780e2427-903f-4735-ac4e-d50d091f1526,/api/v1.1/game/650209/feed/live,R,2021,2021-06-18T23:04:00Z,2021-06-18,False,1,True,N,Y,N,44-650209-2021-06-18,2021,night,9,False,120.0,5.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7.0,True,False,7.0,23,16,0.59,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,3.0,False,False,7.0,15,24,0.385,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/650209/content,,,,,,,,,,2021-06-18,Friday,False
649968,cf1084d4-16b5-4aea-8c34-16139e19cf09,/api/v1.1/game/649968/feed/live,R,2021,2021-06-18T23:05:00Z,2021-06-18,False,1,True,N,Y,N,44-649968-2021-06-18,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,10.0,True,False,7.0,16,24,0.4,235,Memphis Redbirds,/api/v1/teams/235,1.0,False,False,7.0,21,18,0.538,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/649968/content,,,,,,,,,,2021-06-18,Friday,False
649635,3fc612e9-9b06-4eaf-8820-b53aa9f6423a,/api/v1.1/game/649635/feed/live,R,2021,2021-06-18T23:05:00Z,2021-06-18,False,1,True,N,Y,N,44-649635-2021-06-18,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,7.0,20,19,0.513,512,Toledo Mud Hens,/api/v1/teams/512,7.0,True,False,7.0,18,21,0.462,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/649635/content,,,,,,,,,,2021-06-18,Friday,False
647045,55fa6c92-57e5-4fe5-9ba5-06afd8e2a2d0,/api/v1.1/game/647045/feed/live,R,2021,2021-06-18T23:05:00Z,2021-06-18,False,1,True,N,Y,N,44-647045-2021-06-18,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,True,False,7.0,20,18,0.526,422,Buffalo Bisons,/api/v1/teams/422,0.0,False,False,7.0,15,25,0.375,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/647045/content,,,,,,,,,,2021-06-18,Friday,False
646575,38d8a732-9f81-4e67-aca1-b410c600989b,/api/v1.1/game/646575/feed/live,R,2021,2021-06-18T23:05:00Z,2021-06-18,False,1,True,N,Y,N,44-646575-2021-06-18,2021,night,9,False,120.0,5.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,7.0,11,29,0.275,552,Syracuse Mets,/api/v1/teams/552,7.0,True,False,7.0,27,11,0.711,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/646575/content,,,,,,,,,,2021-06-18,Friday,False
649980,092da0f3-6c45-4181-a7d7-4c9b517bc503,/api/v1.1/game/649980/feed/live,R,2021,2021-06-18T23:05:00Z,2021-06-18,False,1,True,N,Y,N,44-649980-2021-06-18,2021,night,9,False,120.0,5.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7.0,False,False,7.0,25,14,0.641,556,Nashville Sounds,/api/v1/teams/556,8.0,True,False,7.0,21,19,0.525,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/649980/content,,,,,,,,,,2021-06-18,Friday,False
647037,d8ffe9c3-adfc-4737-8a92-8c9a526c5be4,/api/v1.1/game/647037/feed/live,R,2021,2021-06-18T23:05:00Z,2021-06-18,False,1,True,N,Y,N,44-647037-2021-06-18,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,True,False,7.0,26,13,0.667,234,Durham Bulls,/api/v1/teams/234,3.0,False,False,7.0,15,22,0.405,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/647037/content,,,,,,,,,,2021-06-18,Friday,False
645190,5cc759b8-35a2-4119-9305-d38f21e0f9e4,/api/v1.1/game/645190/feed/live,R,2021,2021-06-19T00:05:00Z,2021-06-18,False,1,True,N,Y,N,44-645190-2021-06-18,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,7.0,18,20,0.474,238,Oklahoma City Dodgers,/api/v1/teams/238,7.0,False,False,7.0,23,15,0.605,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645190/content,,,,,,,,,,2021-06-18,Friday,False
646865,641dccf4-9789-4d84-a6ac-43bb7a1726b5,/api/v1.1/game/646865/feed/live,R,2021,2021-06-19T00:05:00Z,2021-06-18,False,1,True,N,Y,N,44-646865-2021-06-18,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1.0,False,False,7.0,13,26,0.333,416,Louisville Bats,/api/v1/teams/416,5.0,True,False,7.0,28,11,0.718,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646865/content,,,,,,,,,,2021-06-18,Friday,False
646454,35b5242b-420f-4dd3-af3f-76ce015e431e,/api/v1.1/game/646454/feed/live,R,2021,2021-06-19T00:05:00Z,2021-06-18,False,1,True,N,Y,N,44-646454-2021-06-18,2021,night,9,False,120.0,6.0,4.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,True,False,7.0,14,24,0.368,451,Iowa Cubs,/api/v1/teams/451,5.0,False,False,7.0,18,22,0.45,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/646454/content,,,,,,,,,,2021-06-18,Friday,False
645776,631cb4cb-d90d-4425-a7cb-05c3e75ab04e,/api/v1.1/game/645776/feed/live,R,2021,2021-06-19T01:05:00Z,2021-06-18,False,1,True,N,Y,N,44-645776-2021-06-18,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,10.0,True,False,7.0,23,14,0.622,5434,Sugar Land Skeeters,/api/v1/teams/5434,3.0,False,False,7.0,16,21,0.432,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/645776/content,,,,,,,,,,2021-06-18,Friday,False
645340,6cfae49a-ac9f-4ce4-888e-7a2e1320340f,/api/v1.1/game/645340/feed/live,R,2021,2021-06-19T01:35:00Z,2021-06-18,False,1,True,N,Y,N,44-645340-2021-06-18,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,7.0,12,26,0.316,342,Albuquerque Isotopes,/api/v1/teams/342,15.0,True,False,7.0,25,13,0.658,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/645340/content,,,,,,,,,,2021-06-18,Friday,False
645576,34a80580-7e60-4b84-8916-0098723c9279,/api/v1.1/game/645576/feed/live,R,2021,2021-06-19T02:05:00Z,2021-06-18,False,1,True,N,Y,N,44-645576-2021-06-18,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,True,False,7.0,21,15,0.583,529,Tacoma Rainiers,/api/v1/teams/529,2.0,False,False,7.0,18,20,0.474,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645576/content,,,,,,,,,,2021-06-18,Friday,False
645155,db440c5e-f9b3-4904-a3e7-32bd9335e100,/api/v1.1/game/645155/feed/live,R,2021,2021-06-19T02:05:00Z,2021-06-18,False,1,True,N,Y,N,44-645155-2021-06-18,2021,night,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,7.0,16,21,0.432,561,Salt Lake Bees,/api/v1/teams/561,8.0,True,False,7.0,15,22,0.405,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/645155/content,,,,,,,,,,2021-06-18,Friday,False
646087,7c235db6-2036-4282-92b1-46e2dc173204,/api/v1.1/game/646087/feed/live,R,2021,2021-06-19T20:05:00Z,2021-06-19,False,1,True,N,Y,N,44-646087-2021-06-19,2021,day,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3.0,False,False,7.0,19,22,0.463,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,6.0,True,False,7.0,27,14,0.659,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/646087/content,,,,,,,,,,2021-06-19,Saturday,False
650207,5bd5aa2c-d13d-40e1-b788-aaa39b5baef0,/api/v1.1/game/650207/feed/live,R,2021,2021-06-19T23:04:00Z,2021-06-19,False,1,True,N,Y,N,44-650207-2021-06-19,2021,night,9,False,120.0,5.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7.0,False,False,7.0,23,17,0.575,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,13.0,True,False,7.0,16,24,0.4,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/650207/content,,,,,,,,,,2021-06-19,Saturday,False
649957,bee979e4-e98f-4d47-ab03-0897cf15bba3,/api/v1.1/game/649957/feed/live,R,2021,2021-06-19T23:05:00Z,2021-06-19,False,1,True,N,Y,N,44-649957-2021-06-19,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,False,False,7.0,16,25,0.39,235,Memphis Redbirds,/api/v1/teams/235,11.0,True,False,7.0,22,18,0.55,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/649957/content,,,,,,,,,,2021-06-19,Saturday,False
649633,dcc2b7a3-5b95-4508-8386-a14000d2166c,/api/v1.1/game/649633/feed/live,R,2021,2021-06-19T23:05:00Z,2021-06-19,False,1,True,N,Y,N,44-649633-2021-06-19,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,False,False,7.0,20,20,0.5,512,Toledo Mud Hens,/api/v1/teams/512,12.0,True,False,7.0,19,21,0.475,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/649633/content,,,,,,,,,,2021-06-19,Saturday,False
647017,60ebb87b-d6bf-4626-ab34-94d09aeec570,/api/v1.1/game/647017/feed/live,R,2021,2021-06-19T23:05:00Z,2021-06-19,False,1,True,N,Y,N,44-647017-2021-06-19,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8.0,True,False,7.0,21,18,0.538,422,Buffalo Bisons,/api/v1/teams/422,6.0,False,False,7.0,15,26,0.366,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/647017/content,,,,,,,,,,2021-06-19,Saturday,False
647035,bb824d4f-bc64-41ec-b2af-2d10428374c0,/api/v1.1/game/647035/feed/live,R,2021,2021-06-19T23:05:00Z,2021-06-19,False,1,True,N,Y,N,44-647035-2021-06-19,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9.0,True,False,7.0,27,13,0.675,234,Durham Bulls,/api/v1/teams/234,0.0,False,False,7.0,15,23,0.395,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/647035/content,,,,,,,,,,2021-06-19,Saturday,False
645187,b4388481-198f-4379-a229-0cbae98e7051,/api/v1.1/game/645187/feed/live,R,2021,2021-06-20T00:05:00Z,2021-06-19,False,1,True,N,Y,N,44-645187-2021-06-19,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4.0,True,False,7.0,19,20,0.487,238,Oklahoma City Dodgers,/api/v1/teams/238,2.0,False,False,7.0,23,16,0.59,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/645187/content,,,,,,,,,,2021-06-19,Saturday,False
646863,f6b3cbce-d503-485e-a56d-21eb8c3d0937,/api/v1.1/game/646863/feed/live,R,2021,2021-06-20T00:05:00Z,2021-06-19,False,1,True,N,Y,N,44-646863-2021-06-19,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,12.0,True,False,7.0,14,26,0.35,416,Louisville Bats,/api/v1/teams/416,2.0,False,False,7.0,28,12,0.7,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/646863/content,,,,,,,,,,2021-06-19,Saturday,False
646469,c575ae79-0a75-4a32-b028-306a48210546,/api/v1.1/game/646469/feed/live,R,2021,2021-06-20T00:05:00Z,2021-06-19,False,1,True,N,Y,N,44-646469-2021-06-19,2021,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1.0,False,False,7.0,14,25,0.359,451,Iowa Cubs,/api/v1/teams/451,8.0,True,False,7.0,19,22,0.463,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/646469/content,,,,,,,,,,2021-06-19,Saturday,False
645770,1d597337-77f5-4401-ba88-a8c20ed97170,/api/v1.1/game/645770/feed/live,R,2021,2021-06-20T01:05:00Z,2021-06-19,False,1,True,N,Y,N,44-645770-2021-06-19,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2.0,False,False,7.0,23,15,0.605,5434,Sugar Land Skeeters,/api/v1/teams/5434,15.0,True,False,7.0,17,21,0.447,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/645770/content,,,,,,,,,,2021-06-19,Saturday,False
645335,b747da68-d15f-49a1-87fd-b82e2bcf42c6,/api/v1.1/game/645335/feed/live,R,2021,2021-06-20T01:35:00Z,2021-06-19,False,1,True,N,Y,N,44-645335-2021-06-19,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6.0,False,False,7.0,12,27,0.308,342,Albuquerque Isotopes,/api/v1/teams/342,7.0,True,False,7.0,26,13,0.667,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/645335/content,,,,,,,,,,2021-06-19,Saturday,False
645574,4437d8c9-c7a2-4ca8-9e3e-7eabd56159ba,/api/v1.1/game/645574/feed/live,R,2021,2021-06-20T02:05:00Z,2021-06-19,False,1,True,N,Y,N,44-645574-2021-06-19,2021,night,9,False,120.0,6.0,3.0,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5.0,True,False,7.0,22,15,0.595,529,Tacoma Rainiers,/api/v1/teams/529,3.0,False,False,7.0,18,21,0.462,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/645574/content,,,,,,,,,,2021-06-19,Saturday,False
