game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,rescheduleDate,rescheduleGameDate,status.reason,rescheduledFrom,rescheduledFromDate,description,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
665010,c918dd49-487e-4d87-a55c-a5590033fbfa,/api/v1.1/game/665010/feed/live,R,2022,2022-09-03T23:35:00Z,2022-09-03,False,1,True,N,E,N,44-665010-2022-09-03,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,False,False,24.0,72,56,0.563,238,Oklahoma City Dodgers,/api/v1/teams/238,8.0,True,False,24.0,71,57,0.555,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/665010/content,,,,,,,,,,,2022-09-03,Saturday,False
664435,052f7330-8764-4110-a716-df29d8bae1cb,/api/v1.1/game/664435/feed/live,R,2022,2022-09-04T00:05:00Z,2022-09-03,False,1,True,N,E,N,44-664435-2022-09-03,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,False,False,22.0,57,71,0.445,105,Sacramento River Cats,/api/v1/teams/105,10.0,True,False,23.0,60,68,0.469,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664435/content,,,,,,,,,,,2022-09-03,Saturday,False
665403,06d08a63-2452-40c6-829c-1f8c8761839f,/api/v1.1/game/665403/feed/live,R,2022,2022-09-04T00:05:00Z,2022-09-03,False,1,True,N,Y,N,44-665403-2022-09-03,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,22.0,64,63,0.504,235,Memphis Redbirds,/api/v1/teams/235,4.0,True,False,22.0,78,49,0.614,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/665403/content,,,,,,,,,,,2022-09-03,Saturday,False
664728,19581e48-d560-42f0-80ad-673e5117d71e,/api/v1.1/game/664728/feed/live,R,2022,2022-09-04T00:07:00Z,2022-09-03,False,1,True,N,Y,N,44-664728-2022-09-03,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,22.0,60,67,0.472,541,Omaha Storm Chasers,/api/v1/teams/541,9.0,True,False,22.0,63,64,0.496,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/664728/content,,,,,,,,,,,2022-09-03,Saturday,False
666015,72094f7b-6082-4bb1-bc8c-52de5e64fe8a,/api/v1.1/game/666015/feed/live,R,2022,2022-09-04T00:35:00Z,2022-09-03,False,1,True,N,E,N,44-666015-2022-09-03,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,23.0,60,68,0.469,561,Salt Lake Bees,/api/v1/teams/561,5.0,True,False,23.0,68,59,0.535,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/666015/content,,,,,,,,,,,2022-09-03,Saturday,False
665108,92fcac2f-9815-409d-bc4a-f6f545c037f5,/api/v1.1/game/665108/feed/live,R,2022,2022-09-04T01:35:00Z,2022-09-03,False,1,True,N,E,N,44-665108-2022-09-03,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,False,False,23.0,63,65,0.492,400,Las Vegas Aviators,/api/v1/teams/400,8.0,True,False,22.0,71,57,0.555,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/665108/content,,,,,,,,,,,2022-09-03,Saturday,False
666197,0a5571f0-509e-4ae5-8b9f-10ec0b990e3c,/api/v1.1/game/666197/feed/live,R,2022,2022-09-03T16:05:00Z,2022-09-04,,1,True,N,Y,N,44-666197-2022-09-03,2022,day,7,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,D,Postponed,DR,False,F,,,False,22.0,59,69,0.461,451,Iowa Cubs,/api/v1/teams/451,,,False,22.0,73,53,0.579,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/666197/content,2022-09-04T15:10:00Z,2022-09-04,Rain,,,,,,,,2022-09-04,Sunday,False
666064,1e699df6-6d6e-4876-ad2c-412363fba6fa,/api/v1.1/game/666064/feed/live,R,2022,2022-09-03T22:45:00Z,2022-09-03,False,1,True,N,Y,N,44-666064-2022-09-03,2022,night,7,False,120.0,5.0,4.0,Regular Season,S,N,Normal Game,Final,F,Final,F,True,F,4.0,True,False,22.0,69,59,0.539,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,3.0,False,False,22.0,61,67,0.477,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/666064/content,,,,,,,,,,,2022-09-03,Saturday,False
664622,6137cd8d-5b35-453e-aab9-4fc87fb51c10,/api/v1.1/game/664622/feed/live,R,2022,2022-09-03T23:05:00Z,2022-09-03,,1,True,N,E,N,44-664622-2022-09-03,2022,night,9,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,C,Cancelled,CR,False,F,,,False,22.0,55,70,0.44,342,Albuquerque Isotopes,/api/v1/teams/342,,,False,24.0,60,66,0.476,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/664622/content,,,Rain,,,,,,,,2022-09-03,Saturday,False
666174,bd877f6c-e5a8-47d2-ae9e-a3d4d7a47324,/api/v1.1/game/666174/feed/live,R,2022,2022-09-04T15:05:00Z,2022-09-04,False,1,True,Y,Y,N,44-666174-2022-09-04,2022,day,7,False,120.0,6.0,5.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,22.0,59,69,0.461,451,Iowa Cubs,/api/v1/teams/451,3.0,False,False,22.0,73,53,0.579,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/666174/content,,,,,,,,,,,2022-09-04,Sunday,False
666197,0a5571f0-509e-4ae5-8b9f-10ec0b990e3c,/api/v1.1/game/666197/feed/live,R,2022,2022-09-04T15:10:00Z,2022-09-04,False,2,True,Y,Y,N,44-666197-2022-09-04,2022,day,7,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,True,F,0.0,False,False,22.0,59,70,0.457,451,Iowa Cubs,/api/v1/teams/451,1.0,True,False,22.0,74,53,0.583,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/666197/content,,,,2022-09-03T16:05:00Z,2022-09-03,Makeup of 9/3 PPD,,,,,2022-09-04,Sunday,False
664348,911bcca0-9b34-4a3d-b27b-bfdc5d6be7f4,/api/v1.1/game/664348/feed/live,R,2022,2022-09-04T17:05:00Z,2022-09-04,False,1,True,N,Y,N,44-664348-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,False,False,22.0,67,62,0.519,422,Buffalo Bisons,/api/v1/teams/422,5.0,True,False,22.0,67,62,0.519,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/664348/content,,,,,,,,,,,2022-09-04,Sunday,False
665129,2e6705af-209f-46a0-b05b-c2f9eabb9f02,/api/v1.1/game/665129/feed/live,R,2022,2022-09-04T17:05:00Z,2022-09-04,False,1,True,N,Y,N,44-665129-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,22.0,70,58,0.547,512,Toledo Mud Hens,/api/v1/teams/512,3.0,False,False,22.0,56,73,0.434,534,Rochester Red Wings,/api/v1/teams/534,2773,Frontier Field,/api/v1/venues/2773,/api/v1/game/665129/content,,,,,,,,,,,2022-09-04,Sunday,False
664776,0ab05504-4f63-4f29-82e1-524ad9ba44af,/api/v1.1/game/664776/feed/live,R,2022,2022-09-04T17:05:00Z,2022-09-04,False,1,True,N,Y,N,44-664776-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,22.0,53,76,0.411,552,Syracuse Mets,/api/v1/teams/552,5.0,True,False,22.0,69,60,0.535,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/664776/content,,,,,,,,,,,2022-09-04,Sunday,False
665009,5ef9bf32-8607-48b6-a2f1-14b87abf5f64,/api/v1.1/game/665009/feed/live,R,2022,2022-09-04T18:05:00Z,2022-09-04,False,1,True,N,E,N,44-665009-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,True,False,24.0,73,56,0.566,238,Oklahoma City Dodgers,/api/v1/teams/238,3.0,False,False,24.0,71,58,0.55,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/665009/content,,,,,,,,,,,2022-09-04,Sunday,False
666014,ffcf7ae4-2a1d-4ce3-9bd6-b6fff5cd96df,/api/v1.1/game/666014/feed/live,R,2022,2022-09-04T18:05:00Z,2022-09-04,False,1,True,N,E,N,44-666014-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,23.0,60,69,0.465,561,Salt Lake Bees,/api/v1/teams/561,6.0,True,False,23.0,69,59,0.539,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/666014/content,,,,,,,,,,,2022-09-04,Sunday,False
665402,7466e359-858e-4f3b-bf7b-1ed8c628e3ca,/api/v1.1/game/665402/feed/live,R,2022,2022-09-04T19:05:00Z,2022-09-04,False,1,True,N,Y,N,44-665402-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,False,False,22.0,64,64,0.5,235,Memphis Redbirds,/api/v1/teams/235,12.0,True,False,22.0,79,49,0.617,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/665402/content,,,,,,,,,,,2022-09-04,Sunday,False
665319,52daefd9-579f-488a-929c-7c297699cb6d,/api/v1.1/game/665319/feed/live,R,2022,2022-09-04T20:05:00Z,2022-09-04,False,1,True,N,Y,N,44-665319-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,0.0,False,False,22.0,69,60,0.535,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,10.0,True,False,22.0,61,67,0.477,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/665319/content,,,,,,,,,,,2022-09-04,Sunday,False
664482,899cce9a-90f7-4d2d-92ae-2fcfeca1144e,/api/v1.1/game/664482/feed/live,R,2022,2022-09-04T20:35:00Z,2022-09-04,False,1,True,N,E,N,44-664482-2022-09-04,2022,day,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,2.0,True,False,22.0,58,71,0.45,105,Sacramento River Cats,/api/v1/teams/105,1.0,False,False,23.0,60,69,0.465,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/664482/content,,,,,,,,,,,2022-09-04,Sunday,False
666205,3958f8be-b8aa-46e4-b232-f6032f0665d7,/api/v1.1/game/666205/feed/live,R,2022,2022-09-04T21:35:00Z,2022-09-04,False,1,True,N,E,N,44-666205-2022-09-04,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,22.0,73,56,0.566,234,Durham Bulls,/api/v1/teams/234,5.0,False,False,22.0,50,79,0.388,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666205/content,,,,,,,,,,,2022-09-04,Sunday,False
664727,e06faf72-5431-42d4-8ab4-04546e693e84,/api/v1.1/game/664727/feed/live,R,2022,2022-09-04T22:07:00Z,2022-09-04,False,1,True,N,Y,N,44-664727-2022-09-04,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,4.0,True,False,22.0,61,67,0.477,541,Omaha Storm Chasers,/api/v1/teams/541,2.0,False,False,22.0,63,65,0.492,1960,St. Paul Saints,/api/v1/teams/1960,5472,CHS Field,/api/v1/venues/5472,/api/v1/game/664727/content,,,,,,,,,,,2022-09-04,Sunday,False
665609,91d9594a-94ae-42e4-af6c-b646dd5c04ff,/api/v1.1/game/665609/feed/live,R,2022,2022-09-04T22:35:00Z,2022-09-04,False,1,True,N,Y,N,44-665609-2022-09-04,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,9.0,True,False,22.0,67,60,0.528,484,Indianapolis Indians,/api/v1/teams/484,4.0,False,False,22.0,52,77,0.403,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665609/content,,,,,,,,,,,2022-09-04,Sunday,False
664621,0eadbaf1-7e24-4bb8-bb35-eeff6f34f707,/api/v1.1/game/664621/feed/live,R,2022,2022-09-04T23:05:00Z,2022-09-04,False,1,True,N,E,N,44-664621-2022-09-04,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,22.0,56,70,0.444,342,Albuquerque Isotopes,/api/v1/teams/342,6.0,False,False,24.0,60,67,0.472,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/664621/content,,,,,,,,,,,2022-09-04,Sunday,False
665107,23898f7f-a9c7-40ae-a46c-169026489ea1,/api/v1.1/game/665107/feed/live,R,2022,2022-09-05T01:05:00Z,2022-09-04,False,1,True,N,E,N,44-665107-2022-09-04,2022,night,9,False,120.0,6.0,6.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,12.0,False,False,23.0,63,66,0.488,400,Las Vegas Aviators,/api/v1/teams/400,13.0,True,False,22.0,72,57,0.558,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/665107/content,,,,,,,,,,,2022-09-04,Sunday,False
666063,5f8e18f4-b280-4400-9c06-01908cd65274,/api/v1.1/game/666063/feed/live,R,2022,2022-09-04T17:05:00Z,2022-09-04,,1,True,N,Y,N,44-666063-2022-09-04,2022,day,9,False,120.0,5.0,5.0,Regular Season,S,N,Normal Game,Final,C,Cancelled,CR,False,F,,,False,22.0,69,59,0.539,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,,,False,22.0,61,67,0.477,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/666063/content,,,Rain,,,,,,,,2022-09-04,Sunday,False
666089,098fd373-233e-4cff-83a3-05d4fdd66775,/api/v1.1/game/666089/feed/live,R,2022,2022-09-05T21:05:00Z,2022-09-05,False,1,True,N,Y,N,44-666089-2022-09-05,2022,night,9,False,,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,False,False,23.0,69,61,0.531,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,4.0,True,False,23.0,74,56,0.569,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/666089/content,,,,,,,,,,,2022-09-05,Monday,False
665708,1a4389c8-5d0f-4c19-81a3-6b619b0f0434,/api/v1.1/game/665708/feed/live,R,2022,2022-09-05T21:05:00Z,2022-09-08,,1,True,N,Y,N,44-665708-2022-09-05,2022,night,7,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,D,Postponed,DR,False,F,,,False,23.0,68,63,0.519,533,Worcester Red Sox,/api/v1/teams/533,,,False,23.0,70,61,0.534,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/665708/content,2022-09-08T21:10:00Z,2022-09-08,Rain,,,,,,,,2022-09-08,Thursday,True
664332,5fbc47ab-af63-4744-9d2a-23c0b0a83720,/api/v1.1/game/664332/feed/live,R,2022,2022-09-06T21:00:00Z,2022-07-17,False,1,True,N,Y,N,44-664332-2022-09-06,2022,day,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,False,False,23.0,45,44,0.506,512,Toledo Mud Hens,/api/v1/teams/512,2.0,True,False,23.0,43,46,0.483,1960,St. Paul Saints,/api/v1/teams/1960,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/664332/content,,,,,,,,,2022-07-17T19:07:00Z,2022-07-17,2022-07-17,Sunday,False
665608,fdf9295d-4bfa-4baf-8532-209604c8d78c,/api/v1.1/game/665608/feed/live,R,2022,2022-09-06T22:35:00Z,2022-09-06,False,1,True,N,Y,N,44-665608-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,5.0,False,False,23.0,74,54,0.578,445,Columbus Clippers,/api/v1/teams/445,6.0,True,False,23.0,53,77,0.408,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/665608/content,,,,,,,,,,,2022-09-06,Tuesday,True
664663,78ef1556-8c08-4b24-ae60-e4e17a3ed369,/api/v1.1/game/664663/feed/live,R,2022,2022-09-06T22:35:00Z,2022-09-06,False,1,True,N,Y,N,44-664663-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,3.0,True,False,23.0,57,73,0.438,534,Rochester Red Wings,/api/v1/teams/534,2.0,False,False,23.0,53,77,0.408,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/664663/content,,,,,,,,,,,2022-09-06,Tuesday,True
666226,a5e5da93-eb15-45c1-889f-dc0b05645eff,/api/v1.1/game/666226/feed/live,R,2022,2022-09-06T22:35:00Z,2022-09-06,False,1,True,N,E,N,44-666226-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,0.0,False,False,23.0,79,50,0.612,556,Nashville Sounds,/api/v1/teams/556,4.0,True,False,23.0,51,79,0.392,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/666226/content,,,,,,,,,,,2022-09-06,Tuesday,True
664416,19d90801-f877-45fa-9506-6cb45f655a5a,/api/v1.1/game/664416/feed/live,R,2022,2022-09-06T22:35:00Z,2022-09-06,False,1,True,N,Y,N,44-664416-2022-09-06,2022,night,7,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,1.0,True,False,23.0,64,65,0.496,1960,St. Paul Saints,/api/v1/teams/1960,0.0,False,False,23.0,70,59,0.543,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/664416/content,,,,,,,,,,,2022-09-06,Tuesday,True
665769,89b1e8db-0781-476a-b3fa-70fed79f6969,/api/v1.1/game/665769/feed/live,R,2022,2022-09-06T23:05:00Z,2022-09-06,False,1,True,N,Y,N,44-665769-2022-09-06,2022,night,9,False,120.0,5.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,23.0,60,70,0.462,451,Iowa Cubs,/api/v1/teams/451,2.0,False,False,23.0,69,60,0.535,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/665769/content,,,,,,,,,,,2022-09-06,Tuesday,True
665175,cbe62aa1-4eaa-4d22-bc2e-1c4f142e2345,/api/v1.1/game/665175/feed/live,R,2022,2022-09-06T23:35:00Z,2022-09-06,False,1,True,N,Y,N,44-665175-2022-09-06,2022,night,9,False,120.0,7.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,False,False,23.0,67,61,0.523,484,Indianapolis Indians,/api/v1/teams/484,8.0,True,False,23.0,62,67,0.481,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/665175/content,,,,,,,,,,,2022-09-06,Tuesday,True
665014,48b4c332-dad1-4367-9f9f-6d2d90668af5,/api/v1.1/game/665014/feed/live,R,2022,2022-09-06T23:35:00Z,2022-09-06,False,1,True,N,E,N,44-665014-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,0.0,False,False,25.0,60,68,0.469,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,4.0,True,False,25.0,72,58,0.554,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/665014/content,,,,,,,,,,,2022-09-06,Tuesday,True
665524,510839c9-310d-46e4-8dfe-4e31bd9cc1d1,/api/v1.1/game/665524/feed/live,R,2022,2022-09-06T23:45:00Z,2022-09-06,False,1,True,N,Y,N,44-665524-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,0.0,False,False,23.0,61,68,0.473,568,Norfolk Tides,/api/v1/teams/568,12.0,True,False,23.0,65,64,0.504,235,Memphis Redbirds,/api/v1/teams/235,2542,AutoZone Park,/api/v1/venues/2542,/api/v1/game/665524/content,,,,,,,,,,,2022-09-06,Tuesday,True
665272,b5b3db05-2bee-49c3-8a86-b2a310fd8b52,/api/v1.1/game/665272/feed/live,R,2022,2022-09-07T00:05:00Z,2022-09-06,False,1,True,N,E,N,44-665272-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,24.0,61,69,0.469,529,Tacoma Rainiers,/api/v1/teams/529,3.0,False,False,25.0,73,57,0.562,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/665272/content,,,,,,,,,,,2022-09-06,Tuesday,True
664850,ba69bea2-06ea-4190-86b8-780d50e3bd78,/api/v1.1/game/664850/feed/live,R,2022,2022-09-07T00:35:00Z,2022-09-06,False,1,True,N,E,N,44-664850-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,9.0,True,False,23.0,73,57,0.562,2310,Reno Aces,/api/v1/teams/2310,6.0,False,False,24.0,60,70,0.462,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/664850/content,,,,,,,,,,,2022-09-06,Tuesday,True
666384,a26ffd52-6b47-4acf-89ad-ff2ecbaa53f5,/api/v1.1/game/666384/feed/live,R,2022,2022-09-07T00:35:00Z,2022-09-06,False,1,True,N,E,N,44-666384-2022-09-06,2022,night,9,False,120.0,7.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,14.0,True,False,24.0,70,59,0.543,4904,El Paso Chihuahuas,/api/v1/teams/4904,3.0,False,False,23.0,56,71,0.441,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/666384/content,,,,,,,,,,,2022-09-06,Tuesday,True
664989,18c8e7b1-42b9-4a85-8d78-a27d9ce26077,/api/v1.1/game/664989/feed/live,R,2022,2022-09-07T01:35:00Z,2022-09-06,False,1,True,N,E,N,44-664989-2022-09-06,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,8.0,True,False,24.0,64,66,0.492,400,Las Vegas Aviators,/api/v1/teams/400,1.0,False,False,23.0,58,72,0.446,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/664989/content,,,,,,,,,,,2022-09-06,Tuesday,True
666333,4f39f825-fc1a-443e-89de-c4ca6db64c60,/api/v1.1/game/666333/feed/live,R,2022,2022-09-06T22:05:00Z,2022-09-09,,1,True,N,Y,N,44-666333-2022-09-06,2022,night,7,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,D,Postponed,DI,False,F,,,False,23.0,61,70,0.466,431,Gwinnett Stripers,/api/v1/teams/431,,,False,23.0,70,62,0.53,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/666333/content,2022-09-09T21:35:00Z,2022-09-09,Inclement Weather,,,,,,,,2022-09-09,Friday,False
665271,5271ed4f-779f-462f-b73b-30ba8c0fdcdd,/api/v1.1/game/665271/feed/live,R,2022,2022-09-07T17:05:00Z,2022-09-07,False,1,True,N,E,N,44-665271-2022-09-07,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,6.0,True,False,24.0,62,69,0.473,529,Tacoma Rainiers,/api/v1/teams/529,1.0,False,False,25.0,73,58,0.557,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/665271/content,,,,,,,,,,,2022-09-07,Wednesday,True
664961,799f13dd-d3b2-48d3-a578-1d28b3cd7c82,/api/v1.1/game/664961/feed/live,R,2022,2022-09-07T17:05:00Z,2022-09-07,False,1,True,N,E,N,44-664961-2022-09-07,2022,day,9,False,120.0,6.0,2.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,True,False,25.0,61,68,0.473,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,2.0,False,False,25.0,72,59,0.55,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/664961/content,,,,,,,,,,,2022-09-07,Wednesday,True
666358,2807c377-28bf-431f-ac5d-ef3c764d5f7d,/api/v1.1/game/666358/feed/live,R,2022,2022-09-07T22:05:00Z,2022-09-07,False,1,True,N,Y,N,44-666358-2022-09-07,2022,night,9,False,120.0,6.0,1.0,Regular Season,S,N,Normal Game,Final,F,Final,F,False,F,7.0,False,False,23.0,61,68,0.473,431,Gwinnett Stripers,/api/v1/teams/431,10.0,True,False,23.0,68,62,0.523,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/666358/content,,,,,,,,,,,2022-09-07,Wednesday,True
