game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,rescheduledFrom,rescheduledFromDate,description,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,status.reason,rescheduleDate,rescheduleGameDate,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
725148,c1ae1e64-361b-4fc8-b952-bba0e56087a7,/api/v1.1/game/725148/feed/live,R,2023,2023-06-17T02:05:00Z,2023-06-16,False,1,True,N,E,N,44-725148-2023-06-16,2023,night,9,False,120,6.0,4.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,False,False,12.0,26,41,0.388,342,Albuquerque Isotopes,/api/v1/teams/342,4.0,True,False,12.0,33,34,0.493,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/725148/content,,,,,,,,2023-06-16,Friday,False
721852,e5f058d8-b412-4cd1-97af-0a5468734a1f,/api/v1.1/game/721852/feed/live,R,2023,2023-06-17T02:05:00Z,2023-06-16,False,1,True,N,E,N,44-721852-2023-06-16,2023,night,9,False,120,6.0,4.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,11.0,True,False,12.0,37,30,0.552,2310,Reno Aces,/api/v1/teams/2310,10.0,False,False,12.0,31,36,0.463,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/721852/content,,,,,,,,2023-06-16,Friday,False
723143,b8a79048-e01b-48ee-8b03-927ca061ee31,/api/v1.1/game/723143/feed/live,R,2023,2023-06-16T21:40:00Z,2023-06-17,,2,True,Y,E,N,44-723143-2023-06-16,2023,night,7,False,120,6.0,4.0,Regular Season,S,N,Normal Game,,,PPD from 6/16,Final,D,Postponed,DR,True,F,,,False,12.0,34,34,0.5,533,Worcester Red Sox,/api/v1/teams/533,,,False,12.0,45,22,0.672,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/723143/content,Rain,2023-06-17T21:40:00Z,2023-06-17,,,,,2023-06-17,Saturday,False
723147,24cd799f-3fda-438a-9e9d-2a568268a264,/api/v1.1/game/723147/feed/live,R,2023,2023-06-17T21:35:00Z,2023-06-17,False,1,True,Y,E,N,44-723147-2023-06-17,2023,night,7,False,120,6.0,4.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,8.0,True,False,12.0,33,34,0.493,533,Worcester Red Sox,/api/v1/teams/533,6.0,False,False,12.0,45,21,0.682,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/723147/content,,,,,,,,2023-06-17,Saturday,False
723143,b8a79048-e01b-48ee-8b03-927ca061ee31,/api/v1.1/game/723143/feed/live,R,2023,2023-06-17T21:40:00Z,2023-06-17,False,2,True,Y,E,N,44-723143-2023-06-17,2023,night,7,False,120,6.0,5.0,Regular Season,S,N,Normal Game,2023-06-16T21:40:00Z,2023-06-16,PPD from 6/16,Final,F,Final,F,True,F,5.0,True,False,12.0,34,34,0.5,533,Worcester Red Sox,/api/v1/teams/533,2.0,False,False,12.0,45,22,0.672,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/723143/content,,,,,,,,2023-06-17,Saturday,False
723858,5a0b934b-b176-47c6-aa77-555693e033e2,/api/v1.1/game/723858/feed/live,R,2023,2023-06-17T22:05:00Z,2023-06-17,False,1,True,N,E,N,44-723858-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,False,False,12.0,27,40,0.403,552,Syracuse Mets,/api/v1/teams/552,10.0,True,False,12.0,31,37,0.456,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/723858/content,,,,,,,,2023-06-17,Saturday,False
723726,430ecd79-79f8-4277-876e-4808f24b00f2,/api/v1.1/game/723726/feed/live,R,2023,2023-06-17T22:35:00Z,2023-06-17,False,1,True,N,E,N,44-723726-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,10.0,True,False,12.0,32,36,0.471,494,Charlotte Knights,/api/v1/teams/494,4.0,False,False,12.0,38,30,0.559,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/723726/content,,,,,,,,2023-06-17,Saturday,False
723513,96121a2d-ffc8-41de-bb9a-3bbe3fbe0a2b,/api/v1.1/game/723513/feed/live,R,2023,2023-06-17T22:35:00Z,2023-06-17,False,1,True,N,E,N,44-723513-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,True,False,12.0,36,32,0.529,235,Memphis Redbirds,/api/v1/teams/235,3.0,False,False,12.0,30,37,0.448,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/723513/content,,,,,,,,2023-06-17,Saturday,False
723445,e91c037e-ccd1-4cd8-9c50-48651f5b6873,/api/v1.1/game/723445/feed/live,R,2023,2023-06-17T22:35:00Z,2023-06-17,False,1,True,N,E,N,44-723445-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,9.0,True,False,12.0,30,37,0.448,512,Toledo Mud Hens,/api/v1/teams/512,5.0,False,False,12.0,33,33,0.5,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/723445/content,,,,,,,,2023-06-17,Saturday,False
722998,71999740-58fd-4d7f-bbdc-38ed9665a812,/api/v1.1/game/722998/feed/live,R,2023,2023-06-17T22:45:00Z,2023-06-17,False,1,True,N,E,N,44-722998-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,8.0,True,False,12.0,31,36,0.463,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,7.0,False,False,12.0,31,35,0.47,534,Rochester Red Wings,/api/v1/teams/534,2773,Innovative Field,/api/v1/venues/2773,/api/v1/game/722998/content,,,,,,,,2023-06-17,Saturday,False
721618,8f7f7ea2-b6ef-4c94-a27a-53049955ff26,/api/v1.1/game/721618/feed/live,R,2023,2023-06-17T23:05:00Z,2023-06-17,False,1,True,N,E,N,44-721618-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,False,False,12.0,29,39,0.426,4904,El Paso Chihuahuas,/api/v1/teams/4904,7.0,True,False,12.0,39,29,0.574,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/721618/content,,,,,,,,2023-06-17,Saturday,False
725548,35f2c44d-6532-47ac-a232-0663ad44a776,/api/v1.1/game/725548/feed/live,R,2023,2023-06-17T23:08:00Z,2023-06-17,False,1,True,N,E,N,44-725548-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,False,False,12.0,29,37,0.439,484,Indianapolis Indians,/api/v1/teams/484,6.0,True,False,12.0,38,28,0.576,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/725548/content,,,,,,,,2023-06-17,Saturday,False
723371,3fcd4e88-aaea-45de-9006-5ba3d8fb315b,/api/v1.1/game/723371/feed/live,R,2023,2023-06-17T23:15:00Z,2023-06-17,False,1,True,N,E,N,44-723371-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,1.0,False,False,12.0,39,28,0.582,1960,St. Paul Saints,/api/v1/teams/1960,12.0,True,False,12.0,37,29,0.561,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/723371/content,,,,,,,,2023-06-17,Saturday,False
723221,5e6d3311-9aa1-4572-938c-3072ff21baae,/api/v1.1/game/723221/feed/live,R,2023,2023-06-17T23:35:00Z,2023-06-17,False,1,True,N,E,N,44-723221-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,False,False,12.0,29,39,0.426,431,Gwinnett Stripers,/api/v1/teams/431,7.0,True,False,12.0,36,31,0.537,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/723221/content,,,,,,,,2023-06-17,Saturday,False
723068,6e76c7d3-5888-4e36-b93a-41cce22310d5,/api/v1.1/game/723068/feed/live,R,2023,2023-06-18T00:05:00Z,2023-06-17,False,1,True,N,E,N,44-723068-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,False,False,12.0,30,36,0.455,445,Columbus Clippers,/api/v1/teams/445,13.0,True,False,12.0,33,32,0.508,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/723068/content,,,,,,,,2023-06-17,Saturday,False
721775,4ec95c5d-5e27-49db-b177-3795bc43f790,/api/v1.1/game/721775/feed/live,R,2023,2023-06-18T00:05:00Z,2023-06-17,False,1,True,N,E,N,44-721775-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,12.0,32,35,0.478,561,Salt Lake Bees,/api/v1/teams/561,14.0,True,False,12.0,47,20,0.701,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/721775/content,,,,,,,,2023-06-17,Saturday,False
721406,cb10fe4b-bc6d-47ac-9557-4d8b143588f1,/api/v1.1/game/721406/feed/live,R,2023,2023-06-18T00:05:00Z,2023-06-17,False,1,True,N,E,N,44-721406-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,False,False,12.0,32,36,0.471,105,Sacramento River Cats,/api/v1/teams/105,10.0,True,False,12.0,31,37,0.456,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/721406/content,,,,,,,,2023-06-17,Saturday,False
725142,c7ca0faf-1f96-4af4-a964-a16dda7a16e9,/api/v1.1/game/725142/feed/live,R,2023,2023-06-18T01:05:00Z,2023-06-17,False,1,True,N,E,N,44-725142-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,12.0,26,42,0.382,342,Albuquerque Isotopes,/api/v1/teams/342,8.0,True,False,12.0,34,34,0.5,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/725142/content,,,,,,,,2023-06-17,Saturday,False
721848,e7e863c6-719c-46e2-bd47-ef32b7897f06,/api/v1.1/game/721848/feed/live,R,2023,2023-06-18T02:05:00Z,2023-06-17,False,1,True,N,E,N,44-721848-2023-06-17,2023,night,9,False,120,6.0,5.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,11.0,False,False,12.0,37,31,0.544,2310,Reno Aces,/api/v1/teams/2310,15.0,True,False,12.0,32,36,0.471,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/721848/content,,,,,,,,2023-06-17,Saturday,False
723000,a4764483-8470-4f9a-88d9-c7d2035d5e8c,/api/v1.1/game/723000/feed/live,R,2023,2023-06-18T17:05:00Z,2023-06-18,False,1,True,N,E,N,44-723000-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,0.0,False,False,12.0,31,37,0.456,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,3.0,True,False,12.0,32,35,0.478,534,Rochester Red Wings,/api/v1/teams/534,2773,Innovative Field,/api/v1/venues/2773,/api/v1/game/723000/content,,,,,,,,2023-06-18,Sunday,False
723854,8211fc55-d285-479d-81d6-6abe4397f5fc,/api/v1.1/game/723854/feed/live,R,2023,2023-06-18T17:05:00Z,2023-06-18,False,1,True,N,E,N,44-723854-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,7.0,True,False,12.0,28,40,0.412,552,Syracuse Mets,/api/v1/teams/552,4.0,False,False,12.0,31,38,0.449,422,Buffalo Bisons,/api/v1/teams/422,2756,Sahlen Field,/api/v1/venues/2756,/api/v1/game/723854/content,,,,,,,,2023-06-18,Sunday,False
723146,57a97350-eb9d-4cb2-911c-bae0a67775c9,/api/v1.1/game/723146/feed/live,R,2023,2023-06-18T17:05:00Z,2023-06-18,False,1,True,N,E,N,44-723146-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,11.0,True,False,12.0,35,34,0.507,533,Worcester Red Sox,/api/v1/teams/533,5.0,False,False,12.0,45,23,0.662,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/723146/content,,,,,,,,2023-06-18,Sunday,False
723369,811ed890-8350-4c94-96fe-01282c6eb580,/api/v1.1/game/723369/feed/live,R,2023,2023-06-18T17:05:00Z,2023-06-18,False,1,True,N,E,N,44-723369-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,12.0,True,False,12.0,40,28,0.588,1960,St. Paul Saints,/api/v1/teams/1960,5.0,False,False,12.0,37,30,0.552,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/723369/content,,,,,,,,2023-06-18,Sunday,False
723447,6a204b1a-32b9-4596-ba02-1cdebf6aa481,/api/v1.1/game/723447/feed/live,R,2023,2023-06-18T17:35:00Z,2023-06-18,False,1,True,N,E,N,44-723447-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,2.0,False,False,12.0,30,38,0.441,512,Toledo Mud Hens,/api/v1/teams/512,4.0,True,False,12.0,34,33,0.507,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/723447/content,,,,,,,,2023-06-18,Sunday,False
725540,71c9216b-4baa-47fd-a092-dad6f45037c9,/api/v1.1/game/725540/feed/live,R,2023,2023-06-18T18:08:00Z,2023-06-18,False,1,True,N,E,N,44-725540-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,11.0,False,False,12.0,29,38,0.433,484,Indianapolis Indians,/api/v1/teams/484,12.0,True,False,12.0,39,28,0.582,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/725540/content,,,,,,,,2023-06-18,Sunday,False
723067,706e3939-76ef-4941-a863-4acff3fcf82d,/api/v1.1/game/723067/feed/live,R,2023,2023-06-18T19:05:00Z,2023-06-18,False,1,True,N,E,N,44-723067-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,False,False,12.0,30,37,0.448,445,Columbus Clippers,/api/v1/teams/445,6.0,True,False,12.0,34,32,0.515,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/723067/content,,,,,,,,2023-06-18,Sunday,False
723222,0c9f0953-8475-461d-9c91-6c3f38e85979,/api/v1.1/game/723222/feed/live,R,2023,2023-06-18T19:05:00Z,2023-06-18,False,1,True,N,E,N,44-723222-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,0.0,False,False,12.0,29,40,0.42,431,Gwinnett Stripers,/api/v1/teams/431,3.0,True,False,12.0,37,31,0.544,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/723222/content,,,,,,,,2023-06-18,Sunday,False
721774,2cb1eaf3-7330-48f5-b832-a8e9c8705a95,/api/v1.1/game/721774/feed/live,R,2023,2023-06-18T19:05:00Z,2023-06-18,False,1,True,N,E,N,44-721774-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,True,False,12.0,33,35,0.485,561,Salt Lake Bees,/api/v1/teams/561,3.0,False,False,12.0,47,21,0.691,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/721774/content,,,,,,,,2023-06-18,Sunday,False
723510,f1326ee8-9a95-4d64-b6a6-f5b25aa23aea,/api/v1.1/game/723510/feed/live,R,2023,2023-06-18T19:05:00Z,2023-06-18,False,1,True,N,E,N,44-723510-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,10.0,True,False,12.0,37,32,0.536,235,Memphis Redbirds,/api/v1/teams/235,4.0,False,False,12.0,30,38,0.441,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/723510/content,,,,,,,,2023-06-18,Sunday,False
721845,c61a10a4-b06c-419a-8bca-10b45cb39a2b,/api/v1.1/game/721845/feed/live,R,2023,2023-06-18T19:05:00Z,2023-06-18,False,1,True,N,E,N,44-721845-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,9.0,True,False,12.0,38,31,0.551,2310,Reno Aces,/api/v1/teams/2310,7.0,False,False,12.0,32,37,0.464,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/721845/content,,,,,,,,2023-06-18,Sunday,False
725143,b14b410d-d49b-4dbf-acc6-2a348e5f70d7,/api/v1.1/game/725143/feed/live,R,2023,2023-06-18T20:35:00Z,2023-06-18,False,1,True,N,E,N,44-725143-2023-06-18,2023,day,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,9.0,True,False,12.0,27,42,0.391,342,Albuquerque Isotopes,/api/v1/teams/342,5.0,False,False,12.0,34,35,0.493,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/725143/content,,,,,,,,2023-06-18,Sunday,False
723725,2fe101d0-24de-40c2-b2e7-e04436a9c297,/api/v1.1/game/723725/feed/live,R,2023,2023-06-18T21:05:00Z,2023-06-18,False,1,True,N,E,N,44-723725-2023-06-18,2023,night,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,8.0,False,False,12.0,32,37,0.464,494,Charlotte Knights,/api/v1/teams/494,15.0,True,False,12.0,39,30,0.565,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/723725/content,,,,,,,,2023-06-18,Sunday,False
721616,60608fba-4999-4f71-ac20-c0b2676e6a09,/api/v1.1/game/721616/feed/live,R,2023,2023-06-18T23:05:00Z,2023-06-18,False,1,True,N,E,N,44-721616-2023-06-18,2023,night,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,False,False,12.0,29,40,0.42,4904,El Paso Chihuahuas,/api/v1/teams/4904,6.0,True,False,12.0,40,29,0.58,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/721616/content,,,,,,,,2023-06-18,Sunday,False
721400,e0e17f3f-c6cc-40d0-9a45-0d663a7c31b9,/api/v1.1/game/721400/feed/live,R,2023,2023-06-19T00:05:00Z,2023-06-18,False,1,True,N,E,N,44-721400-2023-06-18,2023,night,9,False,120,6.0,6.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,11.0,True,False,12.0,33,36,0.478,105,Sacramento River Cats,/api/v1/teams/105,2.0,False,False,12.0,31,38,0.449,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/721400/content,,,,,,,,2023-06-18,Sunday,False
721700,cd22ac14-2352-4371-b823-88a21cc52fb0,/api/v1.1/game/721700/feed/live,R,2023,2023-06-20T19:05:00Z,2023-06-20,False,1,True,N,E,N,44-721700-2023-06-20,2023,day,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,2.0,False,False,13.0,27,43,0.386,342,Albuquerque Isotopes,/api/v1/teams/342,10.0,True,False,13.0,39,31,0.557,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/721700/content,,,,,,,,2023-06-20,Tuesday,True
722922,cb81cc70-323e-4829-8d0c-712f4bdf3f90,/api/v1.1/game/722922/feed/live,R,2023,2023-06-20T22:35:00Z,2023-06-20,False,1,True,N,E,N,44-722922-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,1.0,False,False,13.0,31,39,0.443,422,Buffalo Bisons,/api/v1/teams/422,2.0,True,False,13.0,32,37,0.464,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/722922/content,,,,,,,,2023-06-20,Tuesday,True
722995,f03ad7a4-0ca7-4535-8697-dd37b206627e,/api/v1.1/game/722995/feed/live,R,2023,2023-06-20T22:45:00Z,2023-06-20,False,1,True,N,E,N,44-722995-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,False,False,13.0,34,33,0.507,541,Omaha Storm Chasers,/api/v1/teams/541,5.0,True,False,13.0,33,35,0.485,534,Rochester Red Wings,/api/v1/teams/534,2773,Innovative Field,/api/v1/venues/2773,/api/v1/game/722995/content,,,,,,,,2023-06-20,Tuesday,True
722619,6c5ac383-c01f-4fff-b20a-6d659311560d,/api/v1.1/game/722619/feed/live,R,2023,2023-06-20T22:45:00Z,2023-06-20,False,1,True,N,E,N,44-722619-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,13.0,34,34,0.5,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,7.0,True,False,13.0,36,34,0.514,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/722619/content,,,,,,,,2023-06-20,Tuesday,True
725468,a388e3b8-4112-4489-a6ea-82cfc614bb56,/api/v1.1/game/725468/feed/live,R,2023,2023-06-20T23:04:00Z,2023-06-20,False,1,True,N,E,N,44-725468-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,13.0,37,31,0.544,416,Louisville Bats,/api/v1/teams/416,11.0,True,False,13.0,33,37,0.471,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/725468/content,,,,,,,,2023-06-20,Tuesday,True
723580,7d40a46d-348e-4a16-b7b0-9e98e7392abe,/api/v1.1/game/723580/feed/live,R,2023,2023-06-20T23:05:00Z,2023-06-20,False,1,True,N,E,N,44-723580-2023-06-20,2023,night,9,False,120,7.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,True,False,13.0,31,37,0.456,445,Columbus Clippers,/api/v1/teams/445,1.0,False,False,13.0,29,39,0.426,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/723580/content,,,,,,,,2023-06-20,Tuesday,True
723650,d859afe2-3d78-409a-996c-47b820c585b2,/api/v1.1/game/723650/feed/live,R,2023,2023-06-20T23:05:00Z,2023-06-20,False,1,True,N,E,N,44-723650-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,2.0,False,False,13.0,30,39,0.435,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,6.0,True,False,13.0,30,40,0.429,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/723650/content,,,,,,,,2023-06-20,Tuesday,True
722698,d57a12ee-8fad-4b44-91ae-7e6e29ae17bc,/api/v1.1/game/722698/feed/live,R,2023,2023-06-20T23:05:00Z,2023-06-20,False,1,True,N,E,N,44-722698-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,True,False,13.0,41,28,0.594,1960,St. Paul Saints,/api/v1/teams/1960,2.0,False,False,13.0,30,39,0.435,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/722698/content,,,,,,,,2023-06-20,Tuesday,True
725542,5081c4c5-a8f1-403f-881e-4ea197667676,/api/v1.1/game/725542/feed/live,R,2023,2023-06-20T23:38:00Z,2023-06-20,False,1,True,N,E,N,44-725542-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,8.0,True,False,13.0,38,32,0.543,235,Memphis Redbirds,/api/v1/teams/235,5.0,False,False,13.0,39,29,0.574,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/725542/content,,,,,,,,2023-06-20,Tuesday,True
721617,120dfefe-248a-47d6-9396-b3cdac786903,/api/v1.1/game/721617/feed/live,R,2023,2023-06-21T00:05:00Z,2023-06-20,False,1,True,N,E,N,44-721617-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,False,False,13.0,33,37,0.471,105,Sacramento River Cats,/api/v1/teams/105,15.0,True,False,13.0,41,29,0.586,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/721617/content,,,,,,,,2023-06-20,Tuesday,True
721772,470d5665-62a5-41db-8657-e14c25a6a07c,/api/v1.1/game/721772/feed/live,R,2023,2023-06-21T00:05:00Z,2023-06-20,False,1,True,N,E,N,44-721772-2023-06-20,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,13.0,32,38,0.457,400,Las Vegas Aviators,/api/v1/teams/400,10.0,True,False,13.0,48,21,0.696,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/721772/content,,,,,,,,2023-06-20,Tuesday,True
